"名称","住所","MTENO","LinkNo","経度","緯度","分類"
"","","4","1617","135.211836951035","34.1744534650196","埋蔵文化財包蔵地_点"
"","","5","1618","135.212335958884","34.1747332801409","埋蔵文化財包蔵地_点"
"","","15","1629","135.213924423331","34.1750241679226","埋蔵文化財包蔵地_点"
"","","13","1627","135.21346824481","34.1741850918787","埋蔵文化財包蔵地_点"
"","","14","1628","135.212949588446","34.1748488448914","埋蔵文化財包蔵地_点"
"","","11","1625","135.213051985823","34.1734909691871","埋蔵文化財包蔵地_点"
"","","6","1619","135.213885159065","34.1733570212881","埋蔵文化財包蔵地_点"
"","","10","1624","135.215974694917","34.1743063745095","埋蔵文化財包蔵地_点"
"","","12","1626","135.214825279372","34.173589090443","埋蔵文化財包蔵地_点"
"","","9","1623","135.215435713497","34.1739156193034","埋蔵文化財包蔵地_点"
"","","8","1621","135.211193776838","34.1731942550582","埋蔵文化財包蔵地_点"
"","","8-2","1622","135.212267659534","34.1729837696577","埋蔵文化財包蔵地_点"
"","","20","1630","135.226602860681","34.1703219199082","埋蔵文化財包蔵地_点"
"","","1","1631","135.22637560171","34.1719250735588","埋蔵文化財包蔵地_点"
"","","2","1632","135.226610431574","34.1710650189357","埋蔵文化財包蔵地_点"
"","","3","1633","135.227927935348","34.1705676104349","埋蔵文化財包蔵地_点"
"","","4","1634","135.228729799141","34.1710700080146","埋蔵文化財包蔵地_点"
"","","21","1535","135.236139221999","34.1738755559693","埋蔵文化財包蔵地_点"
"","","23","1640","135.241308270051","34.1779802833582","埋蔵文化財包蔵地_点"
"","","24","1538","135.245328891744","34.1809077479996","埋蔵文化財包蔵地_点"
"","","26","1644","135.234759371302","34.1796929801165","埋蔵文化財包蔵地_点"
"","","1","1645","135.235683178029","34.1816686272427","埋蔵文化財包蔵地_点"
"","","2","1646","135.235605543032","34.1804110402729","埋蔵文化財包蔵地_点"
"","","43","1649","135.225154193838","34.1733896732242","埋蔵文化財包蔵地_点"
"","","3","1652","135.225373104233","34.172273591368","埋蔵文化財包蔵地_点"
"","","4","1653","135.225088287564","34.1727219487742","埋蔵文化財包蔵地_点"
"","","1","1650","135.226909661637","34.173702763217","埋蔵文化財包蔵地_点"
"","","2","1651","135.226287987985","34.1738826823439","埋蔵文化財包蔵地_点"
"","","46","1560","135.228325298361","34.1743689567398","埋蔵文化財包蔵地_点"
"","","47","1561","135.229541077572","34.1724206099821","埋蔵文化財包蔵地_点"
"","","49","1563","135.231375759294","34.170307106553","埋蔵文化財包蔵地_点"
"","","50","1564","135.23208577351","34.1748538261753","埋蔵文化財包蔵地_点"
"","","48","1562","135.230126855118","34.1740782252871","埋蔵文化財包蔵地_点"
"","","56","1570","135.234112275414","34.1734260012525","埋蔵文化財包蔵地_点"
"","","59","1573","135.230644333777","34.1711963069899","埋蔵文化財包蔵地_点"
"","","22","1635","135.236443957223","34.1773375584727","埋蔵文化財包蔵地_点"
"","","1","1636","135.236664333949","34.1761901239603","埋蔵文化財包蔵地_点"
"","","2","1637","135.237792513919","34.1754499910754","埋蔵文化財包蔵地_点"
"","","3","1638","135.238550627527","34.1748484992611","埋蔵文化財包蔵地_点"
"","","4","1639","135.239066889524","34.1755724654773","埋蔵文化財包蔵地_点"
"","","3","1647","135.238055427428","34.1820126009392","埋蔵文化財包蔵地_点"
"","","4","1648","135.238531573955","34.1824921487057","埋蔵文化財包蔵地_点"
"","","19","1533","135.22003179094","34.1747530232433","埋蔵文化財包蔵地_点"
"","","25","1539","135.241430555594","34.1813674999581","埋蔵文化財包蔵地_点"
"","","67","1581","135.2339492924","34.1782370760073","埋蔵文化財包蔵地_点"
"","","23","1688","135.141951581685","34.1077193554859","埋蔵文化財包蔵地_点"
"","","43","1874","135.418089650267","34.2593118060543","埋蔵文化財包蔵地_点"
"","","17","2363","135.192493779806","34.0105210766117","埋蔵文化財包蔵地_点"
"","","1","2857","135.095264651707","34.0064871812767","埋蔵文化財包蔵地_点"
"","","1","1760","135.362896033455","34.2958381334197","埋蔵文化財包蔵地_点"
"","","3","1762","135.351818591379","34.2867275286948","埋蔵文化財包蔵地_点"
"","","2","1761","135.349636779097","34.2864744481737","埋蔵文化財包蔵地_点"
"","","5","1764","135.370089731428","34.2574852593264","埋蔵文化財包蔵地_点"
"","","6","1809","135.343367182667","34.2584044723558","埋蔵文化財包蔵地_点"
"","","7","1766","135.341382701077","34.2579489511862","埋蔵文化財包蔵地_点"
"","","8","1767","135.339324668059","34.2580599831552","埋蔵文化財包蔵地_点"
"","","9","1768","135.338204771919","34.2584768954092","埋蔵文化財包蔵地_点"
"","","18","1776","135.369373703605","34.2636956907527","埋蔵文化財包蔵地_点"
"","","19","1777","135.356279329859","34.2875911676851","埋蔵文化財包蔵地_点"
"","","20","1778","135.345516872288","34.2859594074971","埋蔵文化財包蔵地_点"
"","","21","1779","135.340779056926","34.2925150182203","埋蔵文化財包蔵地_点"
"","","22","1780","135.343969450442","34.2943366772051","埋蔵文化財包蔵地_点"
"","","23","1781","135.357818376292","34.2925345482826","埋蔵文化財包蔵地_点"
"","","24","1782","135.364722598901","34.261491864474","埋蔵文化財包蔵地_点"
"","","27","1785","135.337418181713","34.2599472191388","埋蔵文化財包蔵地_点"
"","","30","1788","135.340445536313","34.309380473232","埋蔵文化財包蔵地_点"
"","","31","1789","135.369688362065","34.2894591219709","埋蔵文化財包蔵地_点"
"","","33","1791","135.355816684931","34.2752263706805","埋蔵文化財包蔵地_点"
"","","34","1792","135.349061323185","34.2793573375987","埋蔵文化財包蔵地_点"
"","","35","1793","135.350607479698","34.2681995689481","埋蔵文化財包蔵地_点"
"","","36","1794","135.341251205698","34.2661292183148","埋蔵文化財包蔵地_点"
"","","37","1795","135.339407135937","34.2713945647743","埋蔵文化財包蔵地_点"
"","","38","1796","135.342531649229","34.2594242177999","埋蔵文化財包蔵地_点"
"","","41","1799","135.364429260452","34.287845463163","埋蔵文化財包蔵地_点"
"","","42","1800","135.350052171016","34.2727892665477","埋蔵文化財包蔵地_点"
"","","43","1801","135.356101495965","34.2689043988572","埋蔵文化財包蔵地_点"
"","","45","1803","135.357761560824","34.3321537520655","埋蔵文化財包蔵地_点"
"","","46","1804","135.365102217294","34.284732692335","埋蔵文化財包蔵地_点"
"","","63","3699","135.414646995977","33.6932886762163","埋蔵文化財包蔵地_点"
"","","12","3725","135.627483414288","33.5143592743165","埋蔵文化財包蔵地_点"
"","","64","3700","135.40096600901","33.6839812046074","埋蔵文化財包蔵地_点"
"","","1","2020","135.278361197456","34.2690910294044","埋蔵文化財包蔵地_点"
"","","2","2021","135.280802270447","34.2731092219497","埋蔵文化財包蔵地_点"
"","","3","2022","135.287726571151","34.2697624346569","埋蔵文化財包蔵地_点"
"","","4","2023","135.286137200088","34.2652383930128","埋蔵文化財包蔵地_点"
"","","5","2024","135.294778517287","34.2658244519722","埋蔵文化財包蔵地_点"
"","","6","2025","135.306526194858","34.2750568105657","埋蔵文化財包蔵地_点"
"","","7","2026","135.310758314765","34.2643722553457","埋蔵文化財包蔵地_点"
"","","8","2027","135.325586971237","34.2571199334998","埋蔵文化財包蔵地_点"
"","","9","2028","135.327264509631","34.2612042807203","埋蔵文化財包蔵地_点"
"","","10","2029","135.329777245963","34.2665585284114","埋蔵文化財包蔵地_点"
"","","11","2030","135.331263417451","34.2692950971744","埋蔵文化財包蔵地_点"
"","","12","2031","135.334519237694","34.2687180457473","埋蔵文化財包蔵地_点"
"","","13","2032","135.333914889112","34.2642414718652","埋蔵文化財包蔵地_点"
"","","16","2035","135.311299721548","34.2975838893013","埋蔵文化財包蔵地_点"
"","","17","2036","135.329765222061","34.2558181938541","埋蔵文化財包蔵地_点"
"","","18","2037","135.281464778026","34.2767067220022","埋蔵文化財包蔵地_点"
"","","19","2038","135.295567392755","34.2720702434017","埋蔵文化財包蔵地_点"
"","","20","2039","135.297943611141","34.2765752774561","埋蔵文化財包蔵地_点"
"","","21","2040","135.304851044329","34.2600536854232","埋蔵文化財包蔵地_点"
"","","22","2041","135.33658661105","34.2691644168652","埋蔵文化財包蔵地_点"
"","","23","2042","135.302240968969","34.2788390525539","埋蔵文化財包蔵地_点"
"","","24","2043","135.306857277947","34.2772914167999","埋蔵文化財包蔵地_点"
"","","25","2044","135.326112971697","34.2791252217588","埋蔵文化財包蔵地_点"
"","","17","2780","135.139184408232","33.9098279684214","埋蔵文化財包蔵地_点"
"","","5","2947","135.211003944956","33.9113764159014","埋蔵文化財包蔵地_点"
"","","28","2467","135.250476519317","34.0674390993621","埋蔵文化財包蔵地_点"
"","","55","3049","135.346303815786","33.8424186790133","埋蔵文化財包蔵地_点"
"","","6","3057","135.277701375423","33.7855192338221","埋蔵文化財包蔵地_点"
"","","21","2877","135.121719646127","33.9465191137952","埋蔵文化財包蔵地_点"
"","","11","3724","135.494739511759","33.5676158996949","埋蔵文化財包蔵地_点"
"","","1","2150","135.598046706336","34.3167877775468","埋蔵文化財包蔵地_点"
"","","5","2154","135.598272320533","34.3172542670567","埋蔵文化財包蔵地_点"
"","","6","2155","135.598250116458","34.3178415988919","埋蔵文化財包蔵地_点"
"","","7","2156","135.597737456676","34.3180343263103","埋蔵文化財包蔵地_点"
"","","2","2151","135.596030673356","34.3177396819167","埋蔵文化財包蔵地_点"
"","","8","2157","135.597252734144","34.3181703888537","埋蔵文化財包蔵地_点"
"","","4","2153","135.597662050359","34.3165151753784","埋蔵文化財包蔵地_点"
"","","4","3119","135.296009822953","33.7699642070006","埋蔵文化財包蔵地_点"
"","","1","2592","135.170044157254","33.9205533558696","埋蔵文化財包蔵地_点"
"","","2","2593","135.168560207829","33.9198734575385","埋蔵文化財包蔵地_点"
"","","59","3206","135.232846653338","33.8017966592558","埋蔵文化財包蔵地_点"
"","","45-2","3192","135.237233904685","33.7864005047249","埋蔵文化財包蔵地_点"
"","","34","3282","135.378917552052","33.7413309590767","埋蔵文化財包蔵地_点"
"","","35","3283","135.377814643743","33.7396522454355","埋蔵文化財包蔵地_点"
"","","47","3295","135.424026441925","33.769717691799","埋蔵文化財包蔵地_点"
"","","48","3296","135.424735414635","33.769743970529","埋蔵文化財包蔵地_点"
"","","60","3308","135.400278596945","33.7483604761009","埋蔵文化財包蔵地_点"
"","","78-2","3327","135.417095654184","33.7385909321621","埋蔵文化財包蔵地_点"
"","","42","38","135.137065901746","34.2638905479535","埋蔵文化財包蔵地_点"
"","","43","39","135.130651221961","34.2634887499451","埋蔵文化財包蔵地_点"
"","","44-3","375","135.132787489318","34.2628361268993","埋蔵文化財包蔵地_点"
"","","45","44","135.125345277251","34.2588772216928","埋蔵文化財包蔵地_点"
"","","46","45","135.12788286097","34.2596461939085","埋蔵文化財包蔵地_点"
"","","47","46","135.133079593178","34.2589293870557","埋蔵文化財包蔵地_点"
"","","48","47","135.140586642086","34.2583346311426","埋蔵文化財包蔵地_点"
"","","49","48","135.124355836941","34.2685166932381","埋蔵文化財包蔵地_点"
"","","50","49","135.131062398256","34.2683599403914","埋蔵文化財包蔵地_点"
"","","51","50","135.131052556688","34.2695959532372","埋蔵文化財包蔵地_点"
"","","52","51","135.150246243404","34.2708454480731","埋蔵文化財包蔵地_点"
"","","53-1","377","135.151704902416","34.2631198814022","埋蔵文化財包蔵地_点"
"","","53-2","378","135.151180030738","34.261887794368","埋蔵文化財包蔵地_点"
"","","53-3","379","135.148625200296","34.261537319047","埋蔵文化財包蔵地_点"
"","","53-4","380","135.145440076868","34.2637144412109","埋蔵文化財包蔵地_点"
"","","54","53","135.152602842899","34.2598899062867","埋蔵文化財包蔵地_点"
"","","55","54","135.15147318357","34.2600743367911","埋蔵文化財包蔵地_点"
"","","56","55","135.155413000621","34.2659053947517","埋蔵文化財包蔵地_点"
"","","57","382","135.155787514424","34.264222727984","埋蔵文化財包蔵地_点"
"","","58","383","135.156601463648","34.2634149284604","埋蔵文化財包蔵地_点"
"","","59","384","135.156265055468","34.2617154386213","埋蔵文化財包蔵地_点"
"","","60","57","135.17878257452","34.2499447828242","埋蔵文化財包蔵地_点"
"","","62","385","135.179238476269","34.2678761542728","埋蔵文化財包蔵地_点"
"","","1","386","135.176132893062","34.2626498858753","埋蔵文化財包蔵地_点"
"","","2","387","135.175570045944","34.2632859717519","埋蔵文化財包蔵地_点"
"","","3","388","135.176179990842","34.2636389305939","埋蔵文化財包蔵地_点"
"","","4","389","135.178989072565","34.2625312970478","埋蔵文化財包蔵地_点"
"","","5","390","135.175644170174","34.2623877891866","埋蔵文化財包蔵地_点"
"","","10","395","135.17644912187","34.2651788135506","埋蔵文化財包蔵地_点"
"","","9","394","135.178072287465","34.2640392546107","埋蔵文化財包蔵地_点"
"","","8","393","135.178727145655","34.2606600222165","埋蔵文化財包蔵地_点"
"","","7","392","135.176906626726","34.2606256267013","埋蔵文化財包蔵地_点"
"","","6","391","135.177459337137","34.261692011552","埋蔵文化財包蔵地_点"
"","","65","397","135.177413906517","34.266826577213","埋蔵文化財包蔵地_点"
"","","64","396","135.17682117824","34.2661326311598","埋蔵文化財包蔵地_点"
"","","63","59","135.174199373448","34.2641933153988","埋蔵文化財包蔵地_点"
"","","66","398","135.181898605313","34.2672123259441","埋蔵文化財包蔵地_点"
"","","1","399","135.179602440675","34.2632107072804","埋蔵文化財包蔵地_点"
"","","2","400","135.181568121446","34.2647854991502","埋蔵文化財包蔵地_点"
"","","3","401","135.181230914233","34.2635607539989","埋蔵文化財包蔵地_点"
"","","67","402","135.180629039847","34.2627190756168","埋蔵文化財包蔵地_点"
"","","68","403","135.181377155275","34.2620084686938","埋蔵文化財包蔵地_点"
"","","69","404","135.18011946528","34.2614955601344","埋蔵文化財包蔵地_点"
"","","70","61","135.175088623861","34.2609394129118","埋蔵文化財包蔵地_点"
"","","71","405","135.185873220025","34.2701454326581","埋蔵文化財包蔵地_点"
"","","1","406","135.189429359626","34.264770773557","埋蔵文化財包蔵地_点"
"","","2","407","135.187179262187","34.2649187308477","埋蔵文化財包蔵地_点"
"","","3","408","135.187658464507","34.2654172443257","埋蔵文化財包蔵地_点"
"","","4","409","135.18719686347","34.265981756643","埋蔵文化財包蔵地_点"
"","","5","410","135.186325497005","34.2648200893882","埋蔵文化財包蔵地_点"
"","","6","411","135.187029302589","34.268868990478","埋蔵文化財包蔵地_点"
"","","7","412","135.185234739919","34.269054468172","埋蔵文化財包蔵地_点"
"","","8","413","135.185799768155","34.2627292390069","埋蔵文化財包蔵地_点"
"","","10","415","135.185792252113","34.2676355449549","埋蔵文化財包蔵地_点"
"","","11","416","135.184680435768","34.2638031324235","埋蔵文化財包蔵地_点"
"","","9","414","135.185587352829","34.2645744791396","埋蔵文化財包蔵地_点"
"","","72","63","135.187897528084","34.270232778132","埋蔵文化財包蔵地_点"
"","","73","64","135.189162611031","34.2713063057351","埋蔵文化財包蔵地_点"
"","","74","65","135.194744611022","34.2688080558653","埋蔵文化財包蔵地_点"
"","","75","66","135.196577052909","34.2666662066123","埋蔵文化財包蔵地_点"
"","","76","67","135.196110000009","34.2651077779433","埋蔵文化財包蔵地_点"
"","","77","68","135.199792357602","34.2671424469613","埋蔵文化財包蔵地_点"
"","","78","69","135.201370833176","34.2711280555081","埋蔵文化財包蔵地_点"
"","","79","70","135.202901389443","34.2709702774759","埋蔵文化財包蔵地_点"
"","","80","71","135.204288093547","34.269385735846","埋蔵文化財包蔵地_点"
"","","81","72","135.202812580836","34.268744644696","埋蔵文化財包蔵地_点"
"","","82","73","135.203708140081","34.2683946200426","埋蔵文化財包蔵地_点"
"","","83","74","135.201867648064","34.2652244373008","埋蔵文化財包蔵地_点"
"","","84","75","135.205087443747","34.2651043889422","埋蔵文化財包蔵地_点"
"","","85","76","135.203693027973","34.259565666935","埋蔵文化財包蔵地_点"
"","","86","77","135.206912527998","34.2678058059163","埋蔵文化財包蔵地_点"
"","","87","78","135.206963193504","34.2591802782887","埋蔵文化財包蔵地_点"
"","","88-2","419","135.211160996406","34.2735389973754","埋蔵文化財包蔵地_点"
"","","88-1","418","135.210639974894","34.272106218292","埋蔵文化財包蔵地_点"
"","","89","80","135.211310833009","34.2645012499093","埋蔵文化財包蔵地_点"
"","","90","81","135.213217250026","34.2649167779196","埋蔵文化財包蔵地_点"
"","","91","82","135.216444584055","34.2647310749291","埋蔵文化財包蔵地_点"
"","","92","83","135.221415475925","34.2623800422006","埋蔵文化財包蔵地_点"
"","","93","84","135.226571145415","34.2612439747694","埋蔵文化財包蔵地_点"
"","","94","85","135.228200461984","34.2629664585359","埋蔵文化財包蔵地_点"
"","","95","86","135.230888788473","34.2631888621268","埋蔵文化財包蔵地_点"
"","","96","87","135.233353584935","34.2709699267003","埋蔵文化財包蔵地_点"
"","","97","88","135.213845470339","34.2693056025096","埋蔵文化財包蔵地_点"
"","","98","421","135.21328800107","34.2711555410647","埋蔵文化財包蔵地_点"
"","","99","422","135.213334503139","34.2704576019389","埋蔵文化財包蔵地_点"
"","","100","423","135.214383061567","34.2716750627214","埋蔵文化財包蔵地_点"
"","","101","424","135.215190616846","34.2716649913108","埋蔵文化財包蔵地_点"
"","","102","425","135.216389831518","34.2712608566266","埋蔵文化財包蔵地_点"
"","","104","426","135.217681029814","34.2711651319746","埋蔵文化財包蔵地_点"
"","","103","90","135.217394752506","34.2724106428735","埋蔵文化財包蔵地_点"
"","","117","441","135.226676348302","34.2714752482835","埋蔵文化財包蔵地_点"
"","","116","440","135.226108610716","34.272374443603","埋蔵文化財包蔵地_点"
"","","115","439","135.226850467494","34.2730698421593","埋蔵文化財包蔵地_点"
"","","114","438","135.225956153664","34.2741937813298","埋蔵文化財包蔵地_点"
"","","113","437","135.225223642166","34.2723477630121","埋蔵文化財包蔵地_点"
"","","112","436","135.224851660806","34.2733886544386","埋蔵文化財包蔵地_点"
"","","111","435","135.223030928894","34.2740378073995","埋蔵文化財包蔵地_点"
"","","110","434","135.224162406946","34.2716696221914","埋蔵文化財包蔵地_点"
"","","109","433","135.224092499936","34.2707169437496","埋蔵文化財包蔵地_点"
"","","108-2","432","135.222456794612","34.2729558907859","埋蔵文化財包蔵地_点"
"","","108","431","135.221642476611","34.2722469625928","埋蔵文化財包蔵地_点"
"","","107","430","135.221476091476","34.2717040597406","埋蔵文化財包蔵地_点"
"","","106","429","135.221981110617","34.2705986107588","埋蔵文化財包蔵地_点"
"","","105","428","135.220531276385","34.2701058895261","埋蔵文化財包蔵地_点"
"","","118","442","135.234721757207","34.2749078940631","埋蔵文化財包蔵地_点"
"","","119","93","135.237324648671","34.2755677538018","埋蔵文化財包蔵地_点"
"","","120","94","135.238624259642","34.2735603704203","埋蔵文化財包蔵地_点"
"","","121","95","135.234406201121","34.2718495307756","埋蔵文化財包蔵地_点"
"","","393","316","135.273569791275","34.2691259356595","埋蔵文化財包蔵地_点"
"","","380","303","135.270394428117","34.2680133818019","埋蔵文化財包蔵地_点"
"","","144","106","135.266843659526","34.267272447257","埋蔵文化財包蔵地_点"
"","","122","96","135.237433151081","34.2720803274524","埋蔵文化財包蔵地_点"
"","","123","97","135.239213555985","34.2713394719742","埋蔵文化財包蔵地_点"
"","","124","98","135.242543397581","34.2625109143696","埋蔵文化財包蔵地_点"
"","","126","468","135.242210928361","34.2748934503943","埋蔵文化財包蔵地_点"
"","","127","469","135.244276883711","34.2776722863056","埋蔵文化財包蔵地_点"
"","","128","470","135.253881952445","34.2781366800846","埋蔵文化財包蔵地_点"
"","","1","471","135.251265582816","34.2751399996753","埋蔵文化財包蔵地_点"
"","","2","472","135.251525055785","34.2755944171483","埋蔵文化財包蔵地_点"
"","","3","473","135.250937864933","34.2761834590553","埋蔵文化財包蔵地_点"
"","","4","474","135.251993055621","34.2763322217165","埋蔵文化財包蔵地_点"
"","","7","475","135.255739925905","34.277689255756","埋蔵文化財包蔵地_点"
"","","8","476","135.256951690797","34.2784331975579","埋蔵文化財包蔵地_点"
"","","129","478","135.260353110488","34.2790778057845","埋蔵文化財包蔵地_点"
"","","130","479","135.261667219791","34.2816924322072","埋蔵文化財包蔵地_点"
"","","131","480","135.262996156545","34.2772624639451","埋蔵文化財包蔵地_点"
"","","132","481","135.264635271456","34.2768138335796","埋蔵文化財包蔵地_点"
"","","133","482","135.264320335548","34.278090525543","埋蔵文化財包蔵地_点"
"","","134","483","135.263539799202","34.2793514768669","埋蔵文化財包蔵地_点"
"","","135","484","135.266247602729","34.2771208098726","埋蔵文化財包蔵地_点"
"","","136","485","135.26648583281","34.2780972465391","埋蔵文化財包蔵地_点"
"","","137","486","135.267171389102","34.2798441665385","埋蔵文化財包蔵地_点"
"","","138","487","135.269002676098","34.2824086666015","埋蔵文化財包蔵地_点"
"","","139","488","135.271495032618","34.2802420939684","埋蔵文化財包蔵地_点"
"","","140","102","135.269820822025","34.2774942311616","埋蔵文化財包蔵地_点"
"","","141","103","135.274096361731","34.2765959037823","埋蔵文化財包蔵地_点"
"","","142","104","135.270668139916","34.2726184755813","埋蔵文化財包蔵地_点"
"","","143","105","135.26779271754","34.2760290212237","埋蔵文化財包蔵地_点"
"","","145","107","135.265774799071","34.2649365055138","埋蔵文化財包蔵地_点"
"","","146","108","135.265379437057","34.2696300823023","埋蔵文化財包蔵地_点"
"","","147","109","135.263108633701","34.2696375327166","埋蔵文化財包蔵地_点"
"","","149","111","135.247647184235","34.2622321428198","埋蔵文化財包蔵地_点"
"","","150","112","135.253982055977","34.2737143328641","埋蔵文化財包蔵地_点"
"","","151","113","135.257595499992","34.2755291108295","埋蔵文化財包蔵地_点"
"","","152","114","135.261207388775","34.275360444094","埋蔵文化財包蔵地_点"
"","","148","9999","135.258647527038","34.2693288086823","埋蔵文化財包蔵地_点"
"","","153","115","135.248772305957","34.2725778328957","埋蔵文化財包蔵地_点"
"","","154","116","135.246523221951","34.2690614169107","埋蔵文化財包蔵地_点"
"","","154-2","117","135.250176380935","34.2712465829885","埋蔵文化財包蔵地_点"
"","","155","118","135.244308943031","34.2721244787589","埋蔵文化財包蔵地_点"
"","","5","524","135.28273611133","34.235194167381","埋蔵文化財包蔵地_点"
"","","4","523","135.283107379564","34.2347707181071","埋蔵文化財包蔵地_点"
"","","3","522","135.283976573364","34.2352636255877","埋蔵文化財包蔵地_点"
"","","1","520","135.285282310693","34.2350802484566","埋蔵文化財包蔵地_点"
"","","2","521","135.284722935125","34.2343073941395","埋蔵文化財包蔵地_点"
"","","1","490","135.286157420337","34.2362864771751","埋蔵文化財包蔵地_点"
"","","2","491","135.286875121359","34.2375604464293","埋蔵文化財包蔵地_点"
"","","3","492","135.287362505248","34.237636925736","埋蔵文化財包蔵地_点"
"","","4","493","135.286892781334","34.2358721921701","埋蔵文化財包蔵地_点"
"","","5","494","135.287100777308","34.2349901155673","埋蔵文化財包蔵地_点"
"","","6","495","135.286568976228","34.2349562672783","埋蔵文化財包蔵地_点"
"","","7","496","135.287205647796","34.2345174828065","埋蔵文化財包蔵地_点"
"","","8","497","135.286389678358","34.2354093465874","埋蔵文化財包蔵地_点"
"","","9","498","135.287755772979","34.2349238165357","埋蔵文化財包蔵地_点"
"","","10","499","135.287777639926","34.2343796559981","埋蔵文化財包蔵地_点"
"","","11","500","135.288594711504","34.2349087901997","埋蔵文化財包蔵地_点"
"","","12","501","135.289160458579","34.2345073705685","埋蔵文化財包蔵地_点"
"","","13","502","135.289583308158","34.2373954544147","埋蔵文化財包蔵地_点"
"","","14","503","135.289833003088","34.2369024132512","埋蔵文化財包蔵地_点"
"","","15","504","135.288590085545","34.2382148942445","埋蔵文化財包蔵地_点"
"","","16","505","135.288793437888","34.2377892868335","埋蔵文化財包蔵地_点"
"","","17","506","135.288894961344","34.2371292870341","埋蔵文化財包蔵地_点"
"","","18","507","135.291035350722","34.2358095666617","埋蔵文化財包蔵地_点"
"","","19","508","135.289182348897","34.2351140140666","埋蔵文化財包蔵地_点"
"","","20","509","135.290210118248","34.2345613419598","埋蔵文化財包蔵地_点"
"","","21","510","135.290043365302","34.2352805014748","埋蔵文化財包蔵地_点"
"","","24","513","135.286177552118","34.2371426215208","埋蔵文化財包蔵地_点"
"","","25","514","135.285552946857","34.2369624651199","埋蔵文化財包蔵地_点"
"","","26","515","135.290547997162","34.2361440607598","埋蔵文化財包蔵地_点"
"","","27","516","135.288402118202","34.2342626821917","埋蔵文化財包蔵地_点"
"","","28","517","135.288122592559","34.2376685763607","埋蔵文化財包蔵地_点"
"","","29","518","135.290175452095","34.2357029939163","埋蔵文化財包蔵地_点"
"","","23","512","135.28597113636","34.2376834474129","埋蔵文化財包蔵地_点"
"","","22","511","135.289808976106","34.2365593929145","埋蔵文化財包蔵地_点"
"","","177","138","135.237490212196","34.2383280100484","埋蔵文化財包蔵地_点"
"","","178","139","135.238370392181","34.2351664696664","埋蔵文化財包蔵地_点"
"","","183","568","135.241067937332","34.2288100901017","埋蔵文化財包蔵地_点"
"","","1","569","135.238325336544","34.2270762366342","埋蔵文化財包蔵地_点"
"","","2","570","135.24009508187","34.2255895432747","埋蔵文化財包蔵地_点"
"","","3","571","135.239947356907","34.226765641341","埋蔵文化財包蔵地_点"
"","","4","572","135.240521111507","34.2276061104624","埋蔵文化財包蔵地_点"
"","","5","573","135.241547069669","34.2268036863845","埋蔵文化財包蔵地_点"
"","","6","574","135.241325916931","34.2276665243892","埋蔵文化財包蔵地_点"
"","","7","575","135.243043401761","34.2272428298566","埋蔵文化財包蔵地_点"
"","","8","577","135.23764230595","34.225512935209","埋蔵文化財包蔵地_点"
"","","9","578","135.237921014996","34.226215406787","埋蔵文化財包蔵地_点"
"","","184","579","135.217596928652","34.2358419120261","埋蔵文化財包蔵地_点"
"","","95","676","135.221709704216","34.2281739633722","埋蔵文化財包蔵地_点"
"","","97","678","135.220853452422","34.2271615077683","埋蔵文化財包蔵地_点"
"","","189","157","135.226284392366","34.2214115040052","埋蔵文化財包蔵地_点"
"","","123","704","135.227234410965","34.2220241644125","埋蔵文化財包蔵地_点"
"","","140","720","135.228510277514","34.2216700000035","埋蔵文化財包蔵地_点"
"","","562","1246","135.236139339843","34.2234244407916","埋蔵文化財包蔵地_点"
"","","410","928","135.227000196696","34.2276249981768","埋蔵文化財包蔵地_点"
"","","411","929","135.229168217024","34.2280628096451","埋蔵文化財包蔵地_点"
"","","186","1247","135.215492724413","34.2111842809621","埋蔵文化財包蔵地_点"
"","","188","156","135.218254221995","34.2134580278959","埋蔵文化財包蔵地_点"
"","","310","231","135.218389205911","34.2188738512703","埋蔵文化財包蔵地_点"
"","","309","230","135.212027214266","34.2160438467464","埋蔵文化財包蔵地_点"
"","","367","280","135.210558944575","34.2151370373477","埋蔵文化財包蔵地_点"
"","","187","1336","135.226581264987","34.2140278795769","埋蔵文化財包蔵地_点"
"","","190","158","135.245410695596","34.1901839945121","埋蔵文化財包蔵地_点"
"","","218","159","135.245166261857","34.2110995305512","埋蔵文化財包蔵地_点"
"","","1","1420","135.246648167208","34.2083333328987","埋蔵文化財包蔵地_点"
"","","2","1421","135.246244001341","34.2091547438428","埋蔵文化財包蔵地_点"
"","","3","1422","135.245109642892","34.2098903560132","埋蔵文化財包蔵地_点"
"","","219","161","135.237269056028","34.214290889173","埋蔵文化財包蔵地_点"
"","","122","1370","135.22593097828","34.2204478162005","埋蔵文化財包蔵地_点"
"","","124","1372","135.226715138823","34.2190674167297","埋蔵文化財包蔵地_点"
"","","125","1373","135.225517137547","34.2180997797814","埋蔵文化財包蔵地_点"
"","","134","1382","135.231608254133","34.2205526944812","埋蔵文化財包蔵地_点"
"","","137","1385","135.232538888646","34.2213430560759","埋蔵文化財包蔵地_点"
"","","135","1383","135.231396721656","34.2178673889934","埋蔵文化財包蔵地_点"
"","","140","1388","135.232361179034","34.2171019476561","埋蔵文化財包蔵地_点"
"","","133","1381","135.22943944373","34.2150633332562","埋蔵文化財包蔵地_点"
