"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","2669","49-6","32図","中村6号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.174120111249","33.872420142231","埋蔵文化財包蔵地_面"
"","","3147","4-2","32図","滝法寺瓦窯跡","りゅうほうじかわらがまあと","印南原","窯跡","鎌倉","丘陵","瓦","","20 印南町","135.232538318009","33.8411829502289","埋蔵文化財包蔵地_面"
"","","2666","49-3","32図","中村3号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.176396837289","33.872321195144","埋蔵文化財包蔵地_面"
"","","2695","55-4","32図","秋葉山4号墳","0","名田町野島","古墳","古墳","丘陵","3基の甕棺を10ｃｍ間隔で埋葬、土師器、甕棺","0","14 御坊市","135.172148782441","33.846792848354","埋蔵文化財包蔵地_面"
"","","2554","60","32図","野島古銭出土地","のしまこせんしゅつどち","名田町野島","出土地","鎌倉","丘陵裾","宋銭(583)","0","14 御坊市","135.175891022763","33.8414487776102","埋蔵文化財包蔵地_面"
"","","2694","55-3","32図","秋葉山3号墳","0","名田町野島","古墳","古墳","丘陵","円墳、横穴式石室、須恵器（杯片、提瓶）、銅環、管玉、太刀","0","14 御坊市","135.173115453705","33.846930168474","埋蔵文化財包蔵地_面"
"","","2642","42-8","32図","天田8号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯、高杯、提瓶、甑）、管玉、太刀","0","14 御坊市","135.164753872419","33.8770761264131","埋蔵文化財包蔵地_面"
"","","2715","59-1","32図","野島1号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳","0","14 御坊市","135.175357878423","33.8427403001111","埋蔵文化財包蔵地_面"
"","","2639","42-5","32図","天田5号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.164197249724","33.8785149616024","埋蔵文化財包蔵地_面"
"","","2643","42-9","32図","天田9号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.163982995333","33.8771554565146","埋蔵文化財包蔵地_面"
"","","2650","42-16","32図","天田16号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.163847618007","33.8782893521643","埋蔵文化財包蔵地_面"
"","","2693","55-2","32図","秋葉山2号墳","0","名田町野島","古墳","古墳","丘陵","0","0","14 御坊市","135.172658333288","33.8470686428279","埋蔵文化財包蔵地_面"
"","","2706","55-15","32図","秋葉山15号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.17293417948","33.846763573375","埋蔵文化財包蔵地_面"
"","","2707","55-16","32図","秋葉山16号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.173030391576","33.8464647686102","埋蔵文化財包蔵地_面"
"","","2708","55-17","32図","秋葉山17号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.172498347915","33.8467199644344","埋蔵文化財包蔵地_面"
"","","2692","55-1","32図","秋葉山1号墳","0","名田町野島","古墳","古墳","丘陵","円墳、横穴式石室、耳環、鉄片、須恵器（高杯、提瓶、杯）、土師器（坩）","0","14 御坊市","135.172288814536","33.8470980519231","埋蔵文化財包蔵地_面"
"","","2699","55-8","32図","秋葉山8号墳","0","名田町野島","古墳","古墳","丘陵","円墳、須恵器（杯）、鉄刀、ガラス玉","0","14 御坊市","135.171525543094","33.8464445294666","埋蔵文化財包蔵地_面"
"","","2671","49-8","32図","中村8号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","須恵器、小刀","0","14 御坊市","135.175918936878","33.8723991846157","埋蔵文化財包蔵地_面"
"","","2640","42-6","32図","天田6号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.164094079004","33.8779380025459","埋蔵文化財包蔵地_面"
"","","2641","42-7","32図","天田7号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.164380331419","33.8773678513199","埋蔵文化財包蔵地_面"
"","","2651","42-17","32図","天田17号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.163926941437","33.8788861968531","埋蔵文化財包蔵地_面"
"","","2729","63-3","32図","祓井戸3号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、横穴式石室、奥壁のみ残存","0","14 御坊市","135.164587345417","33.8575550110777","埋蔵文化財包蔵地_面"
"","","2717","59-3","32図","野島3号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、須恵器（提瓶、杯、高杯）","0","14 御坊市","135.173917987376","33.8424063271616","埋蔵文化財包蔵地_面"
"","","2697","55-6","32図","秋葉山6号墳","0","名田町野島","古墳","古墳","丘陵","円墳、須恵器（杯）、刀剣、銅環、鉄鏃","0","14 御坊市","135.170867226976","33.8465869650539","埋蔵文化財包蔵地_面"
"","","2557","64","32図","広芝古墳","ひろしばこふん","名田町野島","古墳","古墳","段丘上","円墳、須恵器（蓋杯、高杯）、太刀、ガラス玉","0","14 御坊市","135.162932801846","33.855739823816","埋蔵文化財包蔵地_面"
"","","2705","55-14","32図","秋葉山14号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.168752539745","33.8461537399927","埋蔵文化財包蔵地_面"
"","","2698","55-7","32図","秋葉山7号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.171163835653","33.8464447620565","埋蔵文化財包蔵地_面"
"","","2728","63-2","32図","祓井戸2号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、横穴式石室、人骨、貝殻","0","14 御坊市","135.167540445089","33.8578438263588","埋蔵文化財包蔵地_面"
"","","2696","55-5","32図","秋葉山5号墳","0","名田町野島","古墳","古墳","丘陵","円墳","0","14 御坊市","135.171086664411","33.8470054373597","埋蔵文化財包蔵地_面"
"","","2727","63-1","32図","祓井戸1号墳","0","名田町野島","古墳","古墳","丘陵裾","須恵器","0","14 御坊市","135.16643554597","33.8563038775783","埋蔵文化財包蔵地_面"
"","","2700","55-9","32図","秋葉山9号墳","0","名田町野島","古墳","古墳","丘陵","円墳、アワビ貝、須恵器（杯）","0","14 御坊市","135.170492864565","33.8459570757543","埋蔵文化財包蔵地_面"
"","","2701","55-10","32図","秋葉山10号墳","0","名田町野島","古墳","古墳","丘陵","0","0","14 御坊市","135.170166033721","33.8461984736382","埋蔵文化財包蔵地_面"
"","","2703","55-12","32図","秋葉山12号墳","0","名田町野島","古墳","古墳","丘陵","横穴式石室、須恵器、玉類","0","14 御坊市","135.169326984348","33.8459602941675","埋蔵文化財包蔵地_面"
"","","2702","55-11","32図","秋葉山11号墳","0","名田町野島","古墳","古墳","丘陵","横穴式石室","0","14 御坊市","135.169160827023","33.8457181589115","埋蔵文化財包蔵地_面"
"","","2704","55-13","32図","秋葉山13号墳","0","名田町野島","古墳","古墳","丘陵","横穴式石室","0","14 御坊市","135.168395470079","33.8459358163179","埋蔵文化財包蔵地_面"
"","","2835","46","26図","上出古墳","かみでこふん","荊木","古墳","古墳","丘陵裾","円墳","墳丘消滅","16 日高町","135.159057642261","33.9320345284129","埋蔵文化財包蔵地_面"
"","","2813","25","26図","向山銅鐸出土地","むかいやまどうたくしゅつどち","0","出土地","弥生","丘陵","中型袈裟襷文銅鐸","0","16 日高町","135.15411730575","33.9205076717128","埋蔵文化財包蔵地_面"
"","","2820","32","26図","向山5号墳","むかいやまごごうふん","荊木","古墳","古墳","丘陵","円墳、横穴式石室","0","16 日高町","135.15627542191","33.9220869216921","埋蔵文化財包蔵地_面"
"","","2583","3-2","26図","片山２号墳","0","湯浅町富安","古墳","古墳","丘陵裾","円墳","","14 御坊市","135.159768603671","33.926099481036","埋蔵文化財包蔵地_面"
"","","2584","3-3","26図","片山３号墳","0","湯浅町富安","古墳","古墳","丘陵裾","円墳","","14 御坊市","135.159566222462","33.9256934303826","埋蔵文化財包蔵地_面"
"","","2582","3-1","26図","片山１号墳","0","湯浅町富安","古墳","古墳","丘陵裾","円墳","0","14 御坊市","135.159771937617","33.9266429192243","埋蔵文化財包蔵地_面"
"","","2822","34","26図","萩原古墳","はぎわらこふん","萩原","古墳","古墳","平地","円墳、横穴式石室","墳丘消滅","16 日高町","135.152255899738","33.9297906296689","埋蔵文化財包蔵地_面"
"","","2821","33","26図","向山7号墳（片山古墳）","むかいやましちごうふん
（かたやまこふん）","荊木","古墳","古墳","丘陵","円墳、横穴式石室、須恵器","0","16 日高町","135.158785057753","33.9258921788124","埋蔵文化財包蔵地_面"
"","","2817","29","32図","向山6号墳","むかいやまろくごうふん","荊木","古墳","古墳","丘陵","円墳","0","16 日高町","135.15127689277","33.919565674813","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161478625039","33.9176637423673","埋蔵文化財包蔵地_面"
"","","2596","14-2","32図","鳳生寺山2号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳","0","14 御坊市","135.159999171052","33.9133972500706","埋蔵文化財包蔵地_面"
"","","2605","19-1","32図","亀山１号墳","0","湯川町丸山2066","古墳","古墳","丘陵","円墳、直刀、土師器坩、須恵器高杯、杯、■","0","14 御坊市","135.156555324508","33.9128745755682","埋蔵文化財包蔵地_面"
"","","2611","19-7","32図","亀山7号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.157093505068","33.9125045228029","埋蔵文化財包蔵地_面"
"","","2526","32","32図","丸山古銭出土地","まるやまこせんしゅつどち","湯川町丸山689","出土地","室町","丘陵","古銭(2,789)","0","14 御坊市","135.155109578114","33.9135449066844","埋蔵文化財包蔵地_面"
"","","2612","19-8","32図","亀山8号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.156483717483","33.912439749116","埋蔵文化財包蔵地_面"
"","","2616","19-12","32図","亀山12号墳","0","湯川町","古墳","古墳","丘陵","円墳","0","14 御坊市","135.159852890828","33.9105128226824","埋蔵文化財包蔵地_面"
"","","2818","30","32図","向山3号墳","むかいやまさんごうふん","荊木","古墳","古墳","丘陵","円墳","0","16 日高町","135.149204161716","33.9192729772358","埋蔵文化財包蔵地_面"
"","","2816","28","32図","向山8号墳","むかいやまはちごうふん","荊木","古墳","古墳","丘陵","円墳","0","16 日高町","135.154732552619","33.9189154289911","埋蔵文化財包蔵地_面"
"","","2510","15","32図","亀山銅鐸出土地","かめやまどうたくしゅつどち","湯川町丸山1129","出土地","弥生","丘陵","小形袈裟襷紋銅鐸（3）","0","14 御坊市","135.155340367695","33.9128552447452","埋蔵文化財包蔵地_面"
"","","2617","19-13","32図","亀山１3号墳","0","湯川町","古墳","古墳","丘陵","円墳","0","14 御坊市","135.159888759444","33.9101945335453","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161407897297","33.9178620635854","埋蔵文化財包蔵地_面"
"","","2598","14-4","32図","鳳生寺山4号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳","0","14 御坊市","135.162008254754","33.9131648207265","埋蔵文化財包蔵地_面"
"","","2508","13","32図","鳳生寺山墳墓","ほうしょうじやまふんぼ","湯川町富安2111","墳墓","平安","丘陵","須恵器、坩、骨","0","14 御坊市","135.160682293504","33.9152313096552","埋蔵文化財包蔵地_面"
"","","2610","19-6","32図","亀山6号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.155894783925","33.9126913601604","埋蔵文化財包蔵地_面"
"","","2614","19-10","32図","亀山10号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳","0","14 御坊市","135.158965590175","33.9099823154949","埋蔵文化財包蔵地_面"
"","","2615","19-11","32図","亀山11号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳","0","14 御坊市","135.159376465524","33.9101165108635","埋蔵文化財包蔵地_面"
"","","2815","27","32図","向山2号墳","むかいやまにごうふん","荊木","古墳","古墳","丘陵","円墳","0","16 日高町","135.153003805966","33.9191399925326","埋蔵文化財包蔵地_面"
"","","2597","14-3","32図","鳳生寺山3号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳、須恵器坩、坏、■","0","14 御坊市","135.160881564721","33.9134873445098","埋蔵文化財包蔵地_面"
"","","2607","19-3","32図","亀山3号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳径約５ｍ、竪穴式石室、須恵器杯、高杯、■、土師器、直刀","0","14 御坊市","135.157884465145","33.9129192537712","埋蔵文化財包蔵地_面"
"","","2600","14-6","32図","鳳生寺山6号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳","0","14 御坊市","135.160622890665","33.9133445653317","埋蔵文化財包蔵地_面"
"","","2599","14-5","32図","鳳生寺山5号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳","0","14 御坊市","135.161223528401","33.9132023258628","埋蔵文化財包蔵地_面"
"","","2603","14-9","32図","鳳生寺山9号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳径8ｍ","0","14 御坊市","135.16013857327","33.9128509496461","埋蔵文化財包蔵地_面"
"","","2606","19-2","32図","亀山2号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、直刀、土師器坩、須恵器高杯、杯、■","0","14 御坊市","135.157469638538","33.9132332272546","埋蔵文化財包蔵地_面"
"","","2602","14-8","32図","鳳生寺山8号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳、須恵器杯、甕","0","14 御坊市","135.160283624596","33.9133075854607","埋蔵文化財包蔵地_面"
"","","2613","19-9","32図","亀山9号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.158007056052","33.9134786592832","埋蔵文化財包蔵地_面"
"","","2601","14-7","32図","鳳生寺山7号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳","0","14 御坊市","135.159569888509","33.9129895464151","埋蔵文化財包蔵地_面"
"","","2609","19-5","32図","亀山5号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.157675356984","33.9126854190433","埋蔵文化財包蔵地_面"
"","","2595","14-1","32図","鳳生寺山１号墳","0","湯浅町富安","古墳","古墳","丘陵","円墳、須恵器片、愛宕神社社殿下","0","14 御坊市","135.159394858992","33.9134205034567","埋蔵文化財包蔵地_面"
"","","2608","19-4","32図","亀山4号墳","0","湯川町丸山","古墳","古墳","丘陵","円墳、横穴式石室","0","14 御坊市","135.158433158489","33.9127449529893","埋蔵文化財包蔵地_面"
"","","2802","14","31図","産湯1号墳","うぶゆいちごうふん","産湯","古墳","古墳","丘陵","円墳、横穴式石室、須恵器（提瓶）","0","16 日高町","135.08520407693","33.9091606021674","埋蔵文化財包蔵地_面"
"","","2789","1","25図","柏経塚","かしわきょうづか","志賀","経塚","鎌倉","平地","和鏡、陶器","0","16 日高町","135.09563296575","33.9471420880857","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.116609262773","33.896019319083","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.116402806645","33.8964702389172","埋蔵文化財包蔵地_面"
"","","2868","12","25図","大谷地遺跡","おおたにちいせき","阿戸","出土地","弥生","河岸段丘","磨製石斧3","0","17 由良町","135.118979453894","33.95442225076","埋蔵文化財包蔵地_面"
"","","2792","4","25図","小浦2号墳","おうらにごうふん","小浦","古墳","古墳","丘陵","円墳、須恵器（杯）","0","16 日高町","135.074974754327","33.9295415028622","埋蔵文化財包蔵地_面"
"","","2799","11","31図","比井2号墳","ひいにごうふん","比井","古墳","古墳","丘陵","円墳、横穴式石室","0","16 日高町","135.077281358479","33.9195468342286","埋蔵文化財包蔵地_面"
"","","2837","48","31図","産湯3号墳","うぶゆさんごうふん","産湯54","古墳","古墳","丘陵裾","円墳、横穴式石室","0","16 日高町","135.082409116084","33.9133606390037","埋蔵文化財包蔵地_面"
"","","2803","15","31図","産湯2号墳","うぶゆにごうふん","産湯","古墳","古墳","丘陵","円墳","0","16 日高町","135.085587843888","33.9092090152733","埋蔵文化財包蔵地_面"
"","","2791","3","25図","小浦1号墳","おうらいちごうふん","小浦","古墳","古墳","丘陵","円墳","0","16 日高町","135.075929111987","33.9302508830469","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.139780943636","33.9257957636358","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.134238387225","33.9252353189414","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.134394184859","33.9247614601561","埋蔵文化財包蔵地_面"
"","","2809","21","26図","城山古墳（小中6号墳）","じょやまこふん
（おなかろくごうふん）","小中","古墳","古墳","丘陵","円墳、須恵器","0","16 日高町","135.128896779027","33.9249893180656","埋蔵文化財包蔵地_面"
"","","2852","63","32図","小池古墳","おいけこふん","小池","古墳","古墳","山麓","円墳、横穴式石室、土師器","0","16 日高町","135.128926538992","33.9049639106798","埋蔵文化財包蔵地_面"
"","","2784","17-4","32図","入山4号墳","0","和田","古墳","古墳","丘陵","円墳？","0","15 美浜町","135.138279762919","33.9113883328799","埋蔵文化財包蔵地_面"
"","","2781","17-1","32図","入山1号墳","0","和田","古墳","古墳","丘陵","円墳","0","15 美浜町","135.139877744646","33.9037334202882","埋蔵文化財包蔵地_面"
"","","2833","44","32図","志賀2号墳","しがにごうふん","志賀","古墳","古墳","丘陵裾","円墳、横穴式石室、須恵器","0","16 日高町","135.125508946593","33.9153662107425","埋蔵文化財包蔵地_面"
"","","2782","17-2","32図","入山2号墳","0","和田","古墳","古墳","丘陵","円墳？","0","15 美浜町","135.140676500528","33.9038831164604","埋蔵文化財包蔵地_面"
"","","2779","7-3","32図","和田3号墳","0","和田","古墳","古墳","丘陵裾","円墳、須恵器、土師器","","15 美浜町","135.124932402199","33.8978534255405","埋蔵文化財包蔵地_面"
"","","2778","7-2","32図","和田2号墳","0","和田","古墳","古墳","丘陵裾","円墳、須恵器、土師器","","15 美浜町","135.124288034693","33.8975612172303","埋蔵文化財包蔵地_面"
"","","2777","7-1","32図","和田1号墳","0","和田","古墳","古墳","丘陵裾","円墳、須恵器（坩、提瓶）、土師器","0","15 美浜町","135.124952229788","33.8975403586773","埋蔵文化財包蔵地_面"
"","","2783","17-3","32図","入山3号墳","0","和田","古墳","古墳","丘陵","円墳","狐塚","15 美浜町","135.141474289517","33.9063204424628","埋蔵文化財包蔵地_面"
"","","2732","63-6","32図","祓井戸6号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、横穴式石室","0","14 御坊市","135.15890216517","33.8593126607506","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161824937304","33.8556891250041","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.162082305296","33.8558792150347","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.162238413775","33.8560980240372","埋蔵文化財包蔵地_面"
"","","2661","42-27","32図","天田27号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.163554334251","33.8751526676915","埋蔵文化財包蔵地_面"
"","","2734","63-8","32図","祓井戸8号墳","0","名田町野島","古墳","古墳","丘陵裾","須恵器","0","14 御坊市","135.163208633624","33.8588261995609","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.162295504494","33.8564074500995","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161985664842","33.8563217867594","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161866526679","33.8560770343177","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161655553304","33.8562821734436","埋蔵文化財包蔵地_面"
"","","2737","63-11","32図","祓井戸11号墳","0","名田町野島","古墳","古墳","丘陵裾","0","0","14 御坊市","135.162303185409","33.8575261437896","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.161663998513","33.855885990982","埋蔵文化財包蔵地_面"
"","","2545","51","32図","尾ノ崎古銭出土地","おのざきこせんしゅつどち","塩屋町南塩屋","出土地","鎌倉","丘陵","宋銭(500)、陶壺","0","14 御坊市","135.16172289651","33.8588456453984","埋蔵文化財包蔵地_面"
"","","2655","42-21","32図","天田21号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.162862373248","33.8774932883925","埋蔵文化財包蔵地_面"
"","","2637","42-3","32図","天田3号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（杯、台付坩）","0","14 御坊市","135.162615810533","33.8782359289654","埋蔵文化財包蔵地_面"
"","","2638","42-4","32図","天田4号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯、台付坩）、太刀","0","14 御坊市","135.163172138282","33.8781963249517","埋蔵文化財包蔵地_面"
"","","2654","42-20","32図","天田20号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、円筒埴輪、台付坩、土師器、太刀","0","14 御坊市","135.162409393051","33.8774732434975","埋蔵文化財包蔵地_面"
"","","2635","42-1","32図","天田1号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器","0","14 御坊市","135.163013001876","33.8789455997669","埋蔵文化財包蔵地_面"
"","","2656","42-22","32図","天田22号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.163315348802","33.8775332256139","埋蔵文化財包蔵地_面"
"","","2648","42-14","32図","天田14号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯、提瓶、台付坩）、刀剣、馬具、管玉","0","14 御坊市","135.163402512815","33.878614154773","埋蔵文化財包蔵地_面"
"","","2657","42-23","32図","天田23号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","須恵器","0","14 御坊市","135.162504882289","33.8769825698315","埋蔵文化財包蔵地_面"
"","","2658","42-24","32図","天田24号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.162942056466","33.8766046902774","埋蔵文化財包蔵地_面"
"","","2659","42-25","32図","天田25号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","須恵器、土師器","0","14 御坊市","135.163561937328","33.8765518947134","埋蔵文化財包蔵地_面"
"","","2647","42-13","32図","天田13号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯、提瓶）、太刀、鉄鏃","0","14 御坊市","135.162632539769","33.8750330003925","埋蔵文化財包蔵地_面"
"","","2644","42-10","32図","天田10号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、刀剣、土師器","0","14 御坊市","135.160562412487","33.8751879880533","埋蔵文化財包蔵地_面"
"","","2645","42-11","32図","天田11号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","0","0","14 御坊市","135.161198255237","33.8749626915496","埋蔵文化財包蔵地_面"
"","","2646","42-12","32図","天田12号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯）、太刀","0","14 御坊市","135.16167515","33.8747374931572","埋蔵文化財包蔵地_面"
"","","2662","42-28","32図","天田28号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","前方後円墳、主軸長約30ｍ、竪穴式石室、玉類、馬具、鉄器、須恵器、埴輪","0","14 御坊市","135.163363197137","33.877055720774","埋蔵文化財包蔵地_面"
"","","2652","42-18","32図","天田18号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳","0","14 御坊市","135.163744092873","33.8792110858654","埋蔵文化財包蔵地_面"
"","","2636","42-2","32図","天田2号墳","0","塩屋町北塩屋","古墳","古墳","丘陵","円墳、須恵器（坩、杯、提瓶）、勾玉、丸玉、小玉、太刀、鉄鏃、馬具","0","14 御坊市","135.162385268493","33.878587298997","埋蔵文化財包蔵地_面"
"","","2535","41","32図","小竹祝塚古墳","しのはふりづか","薗","古墳","古墳","平地","須恵器","0","14 御坊市","135.152716272056","33.8926287566713","埋蔵文化財包蔵地_面"
"","","2739","63-13","32図","祓井戸13号墳","0","名田町野島","古墳","古墳","丘陵裾","横穴式石室","0","14 御坊市","135.162317128451","33.8585494911733","埋蔵文化財包蔵地_面"
"","","2731","63-5","32図","祓井戸5号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、須恵器","0","14 御坊市","135.162696660715","33.8571515895247","埋蔵文化財包蔵地_面"
"","","2733","63-7","32図","祓井戸7号墳","0","名田町野島","古墳","古墳","丘陵裾","須恵器","0","14 御坊市","135.163415326208","33.8582857854502","埋蔵文化財包蔵地_面"
"","","2547","53","32図","祓井戸墳墓","はらいどふんぼぐん","名田町野島1610","墳墓","中世","丘陵裾","蔵骨器","0","14 御坊市","135.163983813925","33.8568336236593","埋蔵文化財包蔵地_面"
"","","2738","63-12","32図","祓井戸12号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、横穴式石室","0","14 御坊市","135.161206125322","33.858585303814","埋蔵文化財包蔵地_面"
"","","2761","12","32図","松原経塚","まつばらきょうづか","吉原","経塚","平安","平地","和鏡、須恵器","0","15 美浜町","135.147814740989","33.8866384954926","埋蔵文化財包蔵地_面"
"","","2730","63-4","32図","祓井戸4号墳","0","名田町野島","古墳","古墳","丘陵裾","円墳、須恵器（杯、坩、高杯）","0","14 御坊市","135.163570495229","33.8576823305526","埋蔵文化財包蔵地_面"
"","","3345","96","46図","古目良岩陰遺跡","こめらいわかげいせき","目良","岩陰","弥生～古墳","丘陵裾","弥生土器、土師器､■帯、須恵器、耳環、滑石製模造器具、製塩土器","岩陰（1.3m×3m）","21 田辺市田辺地区","135.352744896162","33.7305209980913","埋蔵文化財包蔵地_面"
"","","3411","173","46図","元町古銭出土地","もとまちこせんしゅつどち","目良","出土地","中世","海浜","古銭","0","21 田辺市田辺地区","135.358424547486","33.736599191745","埋蔵文化財包蔵地_面"
"","","3390","151","46図","芳養松原銅鐸出土地","はやまつばらどうたくしゅつどち","芳養松原","出土地","弥生","丘陵裾","銅鐸","0","21 田辺市田辺地区","135.35366718031","33.749130159133","埋蔵文化財包蔵地_面"
"","","3132","37-2","46図","森の鼻2号墳","0","堺","古墳","古墳","海浜砂丘","円墳","0","19 みなべ町南部地区","135.3282560394","33.7423409844708","埋蔵文化財包蔵地_面"
"","","3131","37-1","46図","森の鼻1号墳","0","堺","古墳","古墳","海浜砂丘","円墳","0","19 みなべ町南部地区","135.328859186536","33.7428714817944","埋蔵文化財包蔵地_面"
"","","3264","17-1","46図","袖褶1号墳","そですりいちごうふん","芳養町","古墳","古墳","丘陵端","円墳、須恵器（杯、甕 ）","","21 田辺市田辺地区","135.336463160118","33.7467112383338","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.348337077854","33.7327500062974","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.348567206217","33.7323685203683","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.348922688195","33.733640927397","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.348705680135","33.7324997497325","埋蔵文化財包蔵地_面"
"","","9999","","","","","","","","","","","","135.348460904774","33.7340277840808","埋蔵文化財包蔵地_面"
"","","3550","30","46図","藤島岩陰Ⅱ遺跡","ふじしまいわかげにいせき","堅田","岩陰","弥生","島嶼","0","0","22 白浜町白浜地区","135.366734984486","33.6874370713459","埋蔵文化財包蔵地_面"
"","","3537","17","46図","垣谷岩陰遺跡","かきたにいわかげいせき","白浜","岩陰","古墳","丘陵裾","土師器、貝類、瓦器","0","22 白浜町白浜地区","135.35487600279","33.6827848004835","埋蔵文化財包蔵地_面"
"","","3534","14","46図","綱不知岩陰遺跡","つなしらずいわかげいせき","白浜","岩陰","古墳","丘陵裾","須恵器（杯、坩）、土師器、鉄器、石器、人骨","","22 白浜町白浜地区","135.354386462271","33.6846680395412","埋蔵文化財包蔵地_面"
