"名称","住所","linkNo","遺跡番号","地図","遺跡名","いせきめい","所在地","種別","時代","立地","遺跡概況","備考","市町村C","経度","緯度","分類"
"","","0","","","","","","","","","","","","135.288769984461","34.2353332037623","引出し線"
"","","0","","","","","","","","","","","","135.288511246723","34.2354912259795","引出し線"
"","","0","","","","","","","","","","","","135.288170621696","34.2369979055982","引出し線"
"","","0","","","","","","","","","","","","135.288372822715","34.2371599739333","引出し線"
"","","0","","","","","","","","","","","","135.287748321063","34.2367816338141","引出し線"
"","","0","","","","","","","","","","","","135.287430992987","34.2367765095649","引出し線"
"","","0","","","","","","","","","","","","135.287710991004","34.235558692606","引出し線"
"","","0","","","","","","","","","","","","135.287371419719","34.2354672669565","引出し線"
"","","0","","","","","","","","","","","","135.28750619803","34.2359560942329","引出し線"
"","","0","","","","","","","","","","","","135.287180437291","34.2356594226637","引出し線"
"","","0","","","","","","","","","","","","135.286978822524","34.2369026898697","引出し線"
"","","0","","","","","","","","","","","","135.287021089108","34.2361941438226","引出し線"
"","","0","","","","","","","","","","","","135.286909669245","34.2366597742937","引出し線"
"","","0","","","","","","","","","","","","135.286679258756","34.2365227638358","引出し線"
"","","0","","","","","","","","","","","","135.287751265428","34.2374796492025","引出し線"
"","","0","","","","","","","","","","","","135.277719707111","34.2311619163072","引出し線"
"","","0","","","","","","","","","","","","135.241900513335","34.1837071795241","引出し線"
"","","0","","","","","","","","","","","","135.216387306613","34.1897709253203","引出し線"
"","","0","","","","","","","","","","","","135.203404903868","34.2041630015692","引出し線"
"","","0","","","","","","","","","","","","135.292081847213","34.2380515247802","引出し線"
"","","0","","","","","","","","","","","","135.290659037727","34.2375811326325","引出し線"
"","","0","","","","","","","","","","","","135.291953720121","34.2377289955966","引出し線"
"","","0","","","","","","","","","","","","135.291243390346","34.2381967217252","引出し線"
"","","0","","","","","","","","","","","","135.293119683359","34.2366283085833","引出し線"
"","","0","","","","","","","","","","","","135.234410725032","34.2724126358106","引出し線"
"","","0","","","","","","","","","","","","135.238123861156","34.2254755288686","引出し線"
"","","0","","","","","","","","","","","","135.238463645004","34.2259556624322","引出し線"
"","","0","","","","","","","","","","","","135.238878961235","34.2266136748991","引出し線"
"","","0","","","","","","","","","","","","135.242486542665","34.2272372381933","引出し線"
"","","0","","","","","","","","","","","","135.172785828272","34.2359376408124","引出し線"
"","","0","","","","","","","","","","","","135.172516233034","34.2349325026496","引出し線"
"","","0","","","","","","","","","","","","135.220959060436","34.1893412711349","引出し線"
"","","0","","","","","","","","","","","","135.222435162618","34.1904426346213","引出し線"
"","","0","","","","","","","","","","","","135.177644532304","34.265794879169","引出し線"
"","","0","","","","","","","","","","","","135.178226599093","34.2665539043015","引出し線"
"","","0","","","","","","","","","","","","135.177192520022","34.2647630248387","引出し線"
"","","0","","","","","","","","","","","","135.177669345165","34.26374052438","引出し線"
"","","0","","","","","","","","","","","","135.17837555753","34.2611380706683","引出し線"
"","","0","","","","","","","","","","","","135.178435207959","34.2626374853513","引出し線"
"","","0","","","","","","","","","","","","135.17618789139","34.2622171031439","引出し線"
"","","0","","","","","","","","","","","","135.177047551195","34.261764261279","引出し線"
"","","0","","","","","","","","","","","","135.176774400448","34.2611970988021","引出し線"
"","","0","","","","","","","","","","","","135.176700178912","34.2625636451445","引出し線"
"","","0","","","","","","","","","","","","135.188463632643","34.2645962875784","引出し線"
"","","0","","","","","","","","","","","","135.185371054263","34.2636503888527","引出し線"
"","","0","","","","","","","","","","","","135.185873682382","34.2640650108307","引出し線"
"","","0","","","","","","","","","","","","135.186349382775","34.2631848472971","引出し線"
"","","0","","","","","","","","","","","","135.223246535093","34.273381072126","引出し線"
"","","0","","","","","","","","","","","","135.225382733602","34.2727902581618","引出し線"
"","","0","","","","","","","","","","","","135.225938991998","34.273552500534","引出し線"
"","","0","","","","","","","","","","","","135.264322912968","34.2772175141023","引出し線"
"","","0","","","","","","","","","","","","135.284510341804","34.2346445450744","引出し線"
"","","0","","","","","","","","","","","","135.284833915574","34.2353213546055","引出し線"
"","","0","","","","","","","","","","","","135.289195342102","34.2328112808025","引出し線"
"","","0","","","","","","","","","","","","135.288129936008","34.233188879753","引出し線"
"","","0","","","","","","","","","","","","135.287537084025","34.232951639791","引出し線"
"","","0","","","","","","","","","","","","135.276644733227","34.2296017537052","引出し線"
"","","0","","","","","","","","","","","","135.277428219687","34.2297561790123","引出し線"
"","","0","","","","","","","","","","","","135.276648922827","34.229093321606","引出し線"
"","","0","","","","","","","","","","","","135.277821140892","34.2289707433778","引出し線"
"","","0","","","","","","","","","","","","135.276848873611","34.2284237063174","引出し線"
"","","0","","","","","","","","","","","","135.278288461303","34.2282783696087","引出し線"
"","","0","","","","","","","","","","","","135.276953181791","34.2281217469303","引出し線"
"","","0","","","","","","","","","","","","135.277134971619","34.2277069627286","引出し線"
"","","0","","","","","","","","","","","","135.277298704109","34.2273936704804","引出し線"
"","","0","","","","","","","","","","","","135.277562397652","34.2270666400564","引出し線"
"","","0","","","","","","","","","","","","135.260185421393","34.2096986810381","引出し線"
"","","0","","","","","","","","","","","","135.258801791383","34.2106608060588","引出し線"
"","","0","","","","","","","","","","","","135.250720849628","34.2023792535761","引出し線"
"","","0","","","","","","","","","","","","135.251585184383","34.2018992906042","引出し線"
"","","0","","","","","","","","","","","","135.250649373712","34.2014568620889","引出し線"
"","","0","","","","","","","","","","","","135.230139373949","34.1986975144335","引出し線"
"","","0","","","","","","","","","","","","135.230036479531","34.1995041294746","引出し線"
"","","0","","","","","","","","","","","","135.229065929947","34.1982275906002","引出し線"
"","","0","","","","","","","","","","","","135.29266856326","34.2370639028131","引出し線"
"","","0","","","","","","","","","","","","135.292126437929","34.2366209840942","引出し線"
"","","0","","","","","","","","","","","","135.161811432764","33.9176736592532","引出し線"
"","","0","","","","","","","","","","","","135.161660042092","33.9180034861823","引出し線"
"","","0","","","","","","","","","","","","135.241536139884","34.1839756379819","引出し線"
"","","0","","","","","","","","","","","","135.258729229755","34.2095564932009","引出し線"
"","","0","","","","","","","","","","","","135.212444421299","34.2300696903944","引出し線"
"","","0","","","","","","","","","","","","135.444475593949","33.7211136110966","引出し線"
"","","0","","","","","","","","","","","","135.439816444949","33.7255083267588","引出し線"
"","","0","","","","","","","","","","","","135.440332722312","33.7265975639622","引出し線"
"","","0","","","","","","","","","","","","135.444537207802","33.7204354804601","引出し線"
"","","0","","","","","","","","","","","","135.173396847061","34.1863163360796","引出し線"
"","","0","","","","","","","","","","","","135.173774214278","34.1866200302015","引出し線"
"","","0","","","","","","","","","","","","135.174404356098","34.1867584508696","引出し線"
"","","0","","","","","","","","","","","","135.583864479715","34.2047722642345","引出し線"
"","","0","","","","","","","","","","","","135.587338679779","34.2032692114589","引出し線"
"","","0","","","","","","","","","","","","135.551182399897","34.2197353713968","引出し線"
"","","0","","","","","","","","","","","","135.598781718974","34.2362243340993","引出し線"
"","","0","","","","","","","","","","","","135.581452310661","34.2301212442838","引出し線"
"","","0","","","","","","","","","","","","135.586307733042","34.2208229229861","引出し線"
"","","0","","","","","","","","","","","","135.582359860348","34.2217587995501","引出し線"
"","","0","","","","","","","","","","","","135.59344425081","34.2341053625586","引出し線"
"","","0","","","","","","","","","","","","135.599060294832","34.2161788494822","引出し線"
"","","0","","","","","","","","","","","","135.176217064164","33.9155246082149","引出し線"
"","","0","","","","","","","","","","","","135.175964989315","33.91522628122","引出し線"
"","","0","","","","","","","","","","","","135.175958991727","33.9149763157876","引出し線"
"","","0","","","","","","","","","","","","135.442975010689","33.7041569708626","引出し線"
"","","0","","","","","","","","","","","","135.985093421728","33.7317521787466","引出し線"
"","","0","","","","","","","","","","","","135.848630545132","33.7521276764536","引出し線"
"","","0","","","","","","","","","","","","135.848070849623","33.7563614383285","引出し線"
"","","0","","","","","","","","","","","","135.847864712198","33.7593378726435","引出し線"
"","","0","","","","","","","","","","","","135.834534352931","33.7783784096327","引出し線"
"","","0","","","","","","","","","","","","135.83242617363","33.805128640433","引出し線"
"","","0","","","","","","","","","","","","135.844466363357","33.8395031691126","引出し線"
"","","0","","","","","","","","","","","","135.205054536561","34.1730626278924","引出し線"
"","","0","","","","","","","","","","","","135.204833316307","34.1730111014785","引出し線"
"","","0","","","","","","","","","","","","135.206035839377","34.1737756531302","引出し線"
"","","0","","","","","","","","","","","","135.205773436772","34.1737542755637","引出し線"
"","","0","","","","","","","","","","","","135.215631920586","34.1477749810308","引出し線"
"","","0","","","","","","","","","","","","135.224646975691","34.1554228844056","引出し線"
"","","0","","","","","","","","","","","","135.223960790288","34.1549578675165","引出し線"
"","","0","","","","","","","","","","","","135.232484861857","34.167635176185","引出し線"
"","","0","","","","","","","","","","","","135.232484151131","34.1672622288511","引出し線"
"","","0","","","","","","","","","","","","135.195392929139","34.114884035925","引出し線"
"","","0","","","","","","","","","","","","135.165955280358","34.1076453347859","引出し線"
"","","0","","","","","","","","","","","","135.16549142626","34.1098255253419","引出し線"
"","","0","","","","","","","","","","","","135.195790522344","34.1246436018422","引出し線"
"","","0","","","","","","","","","","","","135.208364140399","34.1283100347638","引出し線"
"","","0","","","","","","","","","","","","135.208703110357","34.1283065359521","引出し線"
"","","0","","","","","","","","","","","","135.195080702357","34.1285152598227","引出し線"
"","","0","","","","","","","","","","","","135.199560468221","34.1369636803741","引出し線"
"","","0","","","","","","","","","","","","135.199792428495","34.1369037123276","引出し線"
"","","0","","","","","","","","","","","","135.518391771983","34.2855697280971","引出し線"
"","","0","","","","","","","","","","","","135.162698676875","34.0514345439773","引出し線"
"","","0","","","","","","","","","","","","135.161496789369","34.0511082380633","引出し線"
"","","0","","","","","","","","","","","","135.183552040826","34.0282308174392","引出し線"
"","","0","","","","","","","","","","","","135.132965940479","34.0338106698795","引出し線"
"","","0","","","","","","","","","","","","135.131389337529","34.0325433706483","引出し線"
"","","0","","","","","","","","","","","","135.169215537181","34.0245533199511","引出し線"
"","","0","","","","","","","","","","","","135.193331341539","33.9976351524329","引出し線"
"","","0","","","","","","","","","","","","135.179993928759","33.9836678338304","引出し線"
